"ID" "spearman_coeff" "gene1" "gene2"
"ENSSSAG00000046560_Ssal_ENSSSAG00000049114_Ssal" 0.0635919964716917 "ENSSSAG00000046560" "ENSSSAG00000049114"
"ENSSSAG00000046577_Ssal_ENSSSAG00000046779_Ssal" 0.722631545804775 "ENSSSAG00000046779" "ENSSSAG00000046577"
"ENSSSAG00000046586_Ssal_ENSSSAG00000092462_Ssal" 0.40311294221193 "ENSSSAG00000092462" "ENSSSAG00000046586"
"ENSSSAG00000046690_Ssal_ENSSSAG00000058816_Ssal" 0.514953747833181 "ENSSSAG00000046690" "ENSSSAG00000058816"
"ENSSSAG00000046697_Ssal_ENSSSAG00000099987_Ssal" 0.917010561487279 "ENSSSAG00000099987" "ENSSSAG00000046697"
"ENSSSAG00000046704_Ssal_ENSSSAG00000046858_Ssal" 0.55054696564236 "ENSSSAG00000046858" "ENSSSAG00000046704"
"ENSSSAG00000046720_Ssal_ENSSSAG00000046949_Ssal" 0.748019713571429 "ENSSSAG00000046720" "ENSSSAG00000046949"
"ENSSSAG00000046721_Ssal_ENSSSAG00000050026_Ssal" 0.443010579963054 "ENSSSAG00000046721" "ENSSSAG00000050026"
"ENSSSAG00000046763_Ssal_ENSSSAG00000121533_Ssal" 0.297237924053834 "ENSSSAG00000121533" "ENSSSAG00000046763"
"ENSSSAG00000046838_Ssal_ENSSSAG00000054152_Ssal" 0.492161724995187 "ENSSSAG00000046838" "ENSSSAG00000054152"
"ENSSSAG00000046864_Ssal_ENSSSAG00000110412_Ssal" 0.80070450390434 "ENSSSAG00000110412" "ENSSSAG00000046864"
"ENSSSAG00000046875_Ssal_ENSSSAG00000058435_Ssal" 0.309471452849842 "ENSSSAG00000046875" "ENSSSAG00000058435"
"ENSSSAG00000046900_Ssal_ENSSSAG00000047242_Ssal" 0.822424371048106 "ENSSSAG00000047242" "ENSSSAG00000046900"
"ENSSSAG00000046914_Ssal_ENSSSAG00000069027_Ssal" 0.250969150547923 "ENSSSAG00000069027" "ENSSSAG00000046914"
"ENSSSAG00000046978_Ssal_ENSSSAG00000111099_Ssal" 0.283025802239037 "ENSSSAG00000046978" "ENSSSAG00000111099"
"ENSSSAG00000046988_Ssal_ENSSSAG00000067809_Ssal" 0.889344483934285 "ENSSSAG00000067809" "ENSSSAG00000046988"
"ENSSSAG00000047039_Ssal_ENSSSAG00000091027_Ssal" 0.488717824366942 "ENSSSAG00000091027" "ENSSSAG00000047039"
"ENSSSAG00000047111_Ssal_ENSSSAG00000077326_Ssal" 0.44064139032968 "ENSSSAG00000047111" "ENSSSAG00000077326"
"ENSSSAG00000047181_Ssal_ENSSSAG00000069634_Ssal" 0.652727436500828 "ENSSSAG00000069634" "ENSSSAG00000047181"
"ENSSSAG00000047240_Ssal_ENSSSAG00000070412_Ssal" 0.804514196636384 "ENSSSAG00000047240" "ENSSSAG00000070412"
"ENSSSAG00000047246_Ssal_ENSSSAG00000049736_Ssal" 0.147824394776164 "ENSSSAG00000049736" "ENSSSAG00000047246"
"ENSSSAG00000047304_Ssal_ENSSSAG00000106121_Ssal" 0.058206993790889 "ENSSSAG00000047304" "ENSSSAG00000106121"
"ENSSSAG00000047338_Ssal_ENSSSAG00000049851_Ssal" 0.551827746670591 "ENSSSAG00000047338" "ENSSSAG00000049851"
"ENSSSAG00000047363_Ssal_ENSSSAG00000068444_Ssal" 0.861184433538179 "ENSSSAG00000047363" "ENSSSAG00000068444"
"ENSSSAG00000047405_Ssal_ENSSSAG00000068069_Ssal" 0.536100630109054 "ENSSSAG00000068069" "ENSSSAG00000047405"
"ENSSSAG00000047422_Ssal_ENSSSAG00000066907_Ssal" 0.439508557289244 "ENSSSAG00000047422" "ENSSSAG00000066907"
"ENSSSAG00000047495_Ssal_ENSSSAG00000065865_Ssal" 0.86581699615603 "ENSSSAG00000047495" "ENSSSAG00000065865"
"ENSSSAG00000047511_Ssal_ENSSSAG00000085432_Ssal" -0.108081098325937 "ENSSSAG00000047511" "ENSSSAG00000085432"
"ENSSSAG00000047641_Ssal_ENSSSAG00000063993_Ssal" 0.423146168755552 "ENSSSAG00000063993" "ENSSSAG00000047641"
"ENSSSAG00000047726_Ssal_ENSSSAG00000061558_Ssal" 0.408275396516155 "ENSSSAG00000061558" "ENSSSAG00000047726"
"ENSSSAG00000047752_Ssal_ENSSSAG00000076491_Ssal" 0.826066454620168 "ENSSSAG00000076491" "ENSSSAG00000047752"
"ENSSSAG00000047766_Ssal_ENSSSAG00000065320_Ssal" 0.631417450579419 "ENSSSAG00000065320" "ENSSSAG00000047766"
"ENSSSAG00000047778_Ssal_ENSSSAG00000047960_Ssal" 0.637130001472535 "ENSSSAG00000047960" "ENSSSAG00000047778"
"ENSSSAG00000047853_Ssal_ENSSSAG00000069882_Ssal" 0.435171074584566 "ENSSSAG00000047853" "ENSSSAG00000069882"
"ENSSSAG00000047894_Ssal_ENSSSAG00000112164_Ssal" 0.817362270124798 "ENSSSAG00000112164" "ENSSSAG00000047894"
"ENSSSAG00000047902_Ssal_ENSSSAG00000068212_Ssal" -0.129574311508759 "ENSSSAG00000068212" "ENSSSAG00000047902"
"ENSSSAG00000047907_Ssal_ENSSSAG00000054799_Ssal" 0.516777298774705 "ENSSSAG00000047907" "ENSSSAG00000054799"
"ENSSSAG00000047944_Ssal_ENSSSAG00000070400_Ssal" 0.315835471188281 "ENSSSAG00000047944" "ENSSSAG00000070400"
"ENSSSAG00000047949_Ssal_ENSSSAG00000078696_Ssal" 0.881055186212618 "ENSSSAG00000047949" "ENSSSAG00000078696"
"ENSSSAG00000048037_Ssal_ENSSSAG00000053978_Ssal" 0.754841324758261 "ENSSSAG00000048037" "ENSSSAG00000053978"
"ENSSSAG00000048069_Ssal_ENSSSAG00000089237_Ssal" 0.202575499548602 "ENSSSAG00000089237" "ENSSSAG00000048069"
"ENSSSAG00000048122_Ssal_ENSSSAG00000068455_Ssal" 0.497296102575568 "ENSSSAG00000048122" "ENSSSAG00000068455"
"ENSSSAG00000048229_Ssal_ENSSSAG00000070007_Ssal" 0.731482268001778 "ENSSSAG00000048229" "ENSSSAG00000070007"
"ENSSSAG00000048374_Ssal_ENSSSAG00000073174_Ssal" 0.418723358628068 "ENSSSAG00000048374" "ENSSSAG00000073174"
"ENSSSAG00000048416_Ssal_ENSSSAG00000068014_Ssal" 0.192627730809843 "ENSSSAG00000048416" "ENSSSAG00000068014"
"ENSSSAG00000048458_Ssal_ENSSSAG00000077463_Ssal" 0.244245334574303 "ENSSSAG00000077463" "ENSSSAG00000048458"
"ENSSSAG00000048495_Ssal_ENSSSAG00000053120_Ssal" 0.88099069042802 "ENSSSAG00000048495" "ENSSSAG00000053120"
"ENSSSAG00000048510_Ssal_ENSSSAG00000056108_Ssal" 0.481699789065544 "ENSSSAG00000048510" "ENSSSAG00000056108"
"ENSSSAG00000048530_Ssal_ENSSSAG00000094998_Ssal" -0.198786181911272 "ENSSSAG00000048530" "ENSSSAG00000094998"
"ENSSSAG00000048638_Ssal_ENSSSAG00000092028_Ssal" 0.810179563154415 "ENSSSAG00000092028" "ENSSSAG00000048638"
"ENSSSAG00000048641_Ssal_ENSSSAG00000068297_Ssal" 0.506733657622183 "ENSSSAG00000068297" "ENSSSAG00000048641"
"ENSSSAG00000048667_Ssal_ENSSSAG00000068916_Ssal" 0.626150434682951 "ENSSSAG00000048667" "ENSSSAG00000068916"
"ENSSSAG00000048701_Ssal_ENSSSAG00000070334_Ssal" 0.483415357572609 "ENSSSAG00000070334" "ENSSSAG00000048701"
"ENSSSAG00000048716_Ssal_ENSSSAG00000104073_Ssal" 0.466228997874358 "ENSSSAG00000048716" "ENSSSAG00000104073"
"ENSSSAG00000048719_Ssal_ENSSSAG00000068088_Ssal" 0.676292478298125 "ENSSSAG00000048719" "ENSSSAG00000068088"
"ENSSSAG00000048771_Ssal_ENSSSAG00000058636_Ssal" 0.375699028746233 "ENSSSAG00000058636" "ENSSSAG00000048771"
"ENSSSAG00000048877_Ssal_ENSSSAG00000053426_Ssal" 0.588494900827243 "ENSSSAG00000048877" "ENSSSAG00000053426"
"ENSSSAG00000048938_Ssal_ENSSSAG00000078726_Ssal" 0.0317571063257061 "ENSSSAG00000048938" "ENSSSAG00000078726"
"ENSSSAG00000048991_Ssal_ENSSSAG00000118011_Ssal" 0.558177998587617 "ENSSSAG00000118011" "ENSSSAG00000048991"
"ENSSSAG00000048998_Ssal_ENSSSAG00000067896_Ssal" 0.468948787163987 "ENSSSAG00000067896" "ENSSSAG00000048998"
"ENSSSAG00000049032_Ssal_ENSSSAG00000059204_Ssal" 0.561771846202323 "ENSSSAG00000059204" "ENSSSAG00000049032"
"ENSSSAG00000049119_Ssal_ENSSSAG00000087358_Ssal" 0.599781983839329 "ENSSSAG00000049119" "ENSSSAG00000087358"
"ENSSSAG00000049121_Ssal_ENSSSAG00000068877_Ssal" 0.426466202730269 "ENSSSAG00000049121" "ENSSSAG00000068877"
"ENSSSAG00000049170_Ssal_ENSSSAG00000055277_Ssal" 0.803987628975938 "ENSSSAG00000049170" "ENSSSAG00000055277"
"ENSSSAG00000049245_Ssal_ENSSSAG00000074940_Ssal" 0.635202465419999 "ENSSSAG00000074940" "ENSSSAG00000049245"
"ENSSSAG00000049260_Ssal_ENSSSAG00000055369_Ssal" -0.293336421235088 "ENSSSAG00000055369" "ENSSSAG00000049260"
"ENSSSAG00000049343_Ssal_ENSSSAG00000065939_Ssal" 0.441076471936592 "ENSSSAG00000049343" "ENSSSAG00000065939"
"ENSSSAG00000049601_Ssal_ENSSSAG00000088356_Ssal" 0.674067769062653 "ENSSSAG00000088356" "ENSSSAG00000049601"
"ENSSSAG00000049689_Ssal_ENSSSAG00000062840_Ssal" 0.20599757547808 "ENSSSAG00000049689" "ENSSSAG00000062840"
"ENSSSAG00000049749_Ssal_ENSSSAG00000065889_Ssal" 0.692931470969817 "ENSSSAG00000065889" "ENSSSAG00000049749"
"ENSSSAG00000049797_Ssal_ENSSSAG00000072790_Ssal" 0.817027250195115 "ENSSSAG00000072790" "ENSSSAG00000049797"
"ENSSSAG00000049921_Ssal_ENSSSAG00000059420_Ssal" 0.74786191915622 "ENSSSAG00000059420" "ENSSSAG00000049921"
"ENSSSAG00000049952_Ssal_ENSSSAG00000095233_Ssal" -0.133414968290447 "ENSSSAG00000049952" "ENSSSAG00000095233"
"ENSSSAG00000049968_Ssal_ENSSSAG00000062824_Ssal" 0.523386591839508 "ENSSSAG00000062824" "ENSSSAG00000049968"
"ENSSSAG00000049977_Ssal_ENSSSAG00000109945_Ssal" 0.280669929994158 "ENSSSAG00000109945" "ENSSSAG00000049977"
"ENSSSAG00000050088_Ssal_ENSSSAG00000097864_Ssal" 0.806292405282507 "ENSSSAG00000050088" "ENSSSAG00000097864"
"ENSSSAG00000050118_Ssal_ENSSSAG00000084036_Ssal" 0.739225255639278 "ENSSSAG00000084036" "ENSSSAG00000050118"
"ENSSSAG00000050163_Ssal_ENSSSAG00000053607_Ssal" 0.481289940260857 "ENSSSAG00000053607" "ENSSSAG00000050163"
"ENSSSAG00000050186_Ssal_ENSSSAG00000072726_Ssal" 0.893429892898311 "ENSSSAG00000050186" "ENSSSAG00000072726"
"ENSSSAG00000050214_Ssal_ENSSSAG00000093611_Ssal" 0.408335249153863 "ENSSSAG00000050214" "ENSSSAG00000093611"
"ENSSSAG00000050236_Ssal_ENSSSAG00000109167_Ssal" 0.299724611308718 "ENSSSAG00000109167" "ENSSSAG00000050236"
"ENSSSAG00000050368_Ssal_ENSSSAG00000059732_Ssal" 0.669599743097972 "ENSSSAG00000059732" "ENSSSAG00000050368"
"ENSSSAG00000050441_Ssal_ENSSSAG00000051658_Ssal" 0.375836211365611 "ENSSSAG00000051658" "ENSSSAG00000050441"
"ENSSSAG00000050455_Ssal_ENSSSAG00000067746_Ssal" 0.612524461744798 "ENSSSAG00000050455" "ENSSSAG00000067746"
"ENSSSAG00000050594_Ssal_ENSSSAG00000083966_Ssal" 0.764826747048929 "ENSSSAG00000050594" "ENSSSAG00000083966"
"ENSSSAG00000050654_Ssal_ENSSSAG00000073067_Ssal" 0.39241371752553 "ENSSSAG00000073067" "ENSSSAG00000050654"
"ENSSSAG00000050737_Ssal_ENSSSAG00000121892_Ssal" 0.448490462607189 "ENSSSAG00000050737" "ENSSSAG00000121892"
"ENSSSAG00000050752_Ssal_ENSSSAG00000101201_Ssal" 0.741515208003545 "ENSSSAG00000101201" "ENSSSAG00000050752"
"ENSSSAG00000050770_Ssal_ENSSSAG00000090990_Ssal" 0.220697386286949 "ENSSSAG00000090990" "ENSSSAG00000050770"
"ENSSSAG00000050778_Ssal_ENSSSAG00000063233_Ssal" 0.752194738542972 "ENSSSAG00000063233" "ENSSSAG00000050778"
"ENSSSAG00000050785_Ssal_ENSSSAG00000064189_Ssal" 0.45473093401861 "ENSSSAG00000050785" "ENSSSAG00000064189"
"ENSSSAG00000050787_Ssal_ENSSSAG00000103763_Ssal" 0.582577327876068 "ENSSSAG00000103763" "ENSSSAG00000050787"
"ENSSSAG00000050856_Ssal_ENSSSAG00000080707_Ssal" 0.276620521528049 "ENSSSAG00000080707" "ENSSSAG00000050856"
"ENSSSAG00000051056_Ssal_ENSSSAG00000071394_Ssal" 0.654307995939852 "ENSSSAG00000071394" "ENSSSAG00000051056"
"ENSSSAG00000051310_Ssal_ENSSSAG00000067736_Ssal" 0.370610593995811 "ENSSSAG00000051310" "ENSSSAG00000067736"
"ENSSSAG00000051437_Ssal_ENSSSAG00000056660_Ssal" 0.471589145689804 "ENSSSAG00000051437" "ENSSSAG00000056660"
"ENSSSAG00000051542_Ssal_ENSSSAG00000103659_Ssal" 0.204071682474165 "ENSSSAG00000051542" "ENSSSAG00000103659"
"ENSSSAG00000051544_Ssal_ENSSSAG00000065675_Ssal" 0.776712732704356 "ENSSSAG00000051544" "ENSSSAG00000065675"
"ENSSSAG00000051633_Ssal_ENSSSAG00000070030_Ssal" 0.586458160417088 "ENSSSAG00000070030" "ENSSSAG00000051633"
"ENSSSAG00000051639_Ssal_ENSSSAG00000070070_Ssal" 0.313274641254499 "ENSSSAG00000051639" "ENSSSAG00000070070"
"ENSSSAG00000051646_Ssal_ENSSSAG00000059777_Ssal" 0.662562831250378 "ENSSSAG00000051646" "ENSSSAG00000059777"
"ENSSSAG00000051689_Ssal_ENSSSAG00000068465_Ssal" 0.094313160435846 "ENSSSAG00000068465" "ENSSSAG00000051689"
"ENSSSAG00000051703_Ssal_ENSSSAG00000067387_Ssal" 0.711416847091217 "ENSSSAG00000051703" "ENSSSAG00000067387"
"ENSSSAG00000051709_Ssal_ENSSSAG00000086327_Ssal" 0.698665286604252 "ENSSSAG00000051709" "ENSSSAG00000086327"
"ENSSSAG00000051836_Ssal_ENSSSAG00000068034_Ssal" 0.595333906674019 "ENSSSAG00000051836" "ENSSSAG00000068034"
"ENSSSAG00000051846_Ssal_ENSSSAG00000078795_Ssal" 0.773057309555199 "ENSSSAG00000051846" "ENSSSAG00000078795"
"ENSSSAG00000051854_Ssal_ENSSSAG00000069160_Ssal" 0.758990612732948 "ENSSSAG00000069160" "ENSSSAG00000051854"
"ENSSSAG00000051897_Ssal_ENSSSAG00000069711_Ssal" 0.760764914525255 "ENSSSAG00000069711" "ENSSSAG00000051897"
"ENSSSAG00000051898_Ssal_ENSSSAG00000079296_Ssal" 0.549261229186868 "ENSSSAG00000051898" "ENSSSAG00000079296"
"ENSSSAG00000051995_Ssal_ENSSSAG00000114975_Ssal" 0.252676322935089 "ENSSSAG00000051995" "ENSSSAG00000114975"
"ENSSSAG00000052119_Ssal_ENSSSAG00000059710_Ssal" -0.270181177846446 "ENSSSAG00000059710" "ENSSSAG00000052119"
"ENSSSAG00000052184_Ssal_ENSSSAG00000118060_Ssal" 0.275747427906849 "ENSSSAG00000118060" "ENSSSAG00000052184"
"ENSSSAG00000052229_Ssal_ENSSSAG00000080624_Ssal" -0.0455438913038031 "ENSSSAG00000080624" "ENSSSAG00000052229"
"ENSSSAG00000052238_Ssal_ENSSSAG00000069713_Ssal" -0.0822217825145513 "ENSSSAG00000069713" "ENSSSAG00000052238"
"ENSSSAG00000052268_Ssal_ENSSSAG00000065347_Ssal" 0.905762375299257 "ENSSSAG00000065347" "ENSSSAG00000052268"
"ENSSSAG00000052276_Ssal_ENSSSAG00000096989_Ssal" 0.363291833610248 "ENSSSAG00000052276" "ENSSSAG00000096989"
"ENSSSAG00000052315_Ssal_ENSSSAG00000052471_Ssal" 0.751713015992853 "ENSSSAG00000052315" "ENSSSAG00000052471"
"ENSSSAG00000052318_Ssal_ENSSSAG00000080070_Ssal" 0.730844923419727 "ENSSSAG00000080070" "ENSSSAG00000052318"
"ENSSSAG00000052364_Ssal_ENSSSAG00000085072_Ssal" 0.418495404675347 "ENSSSAG00000085072" "ENSSSAG00000052364"
"ENSSSAG00000052407_Ssal_ENSSSAG00000067254_Ssal" 0.52324222261639 "ENSSSAG00000052407" "ENSSSAG00000067254"
"ENSSSAG00000052422_Ssal_ENSSSAG00000081513_Ssal" 0.353972334019263 "ENSSSAG00000081513" "ENSSSAG00000052422"
"ENSSSAG00000052429_Ssal_ENSSSAG00000114757_Ssal" 0.531661044396844 "ENSSSAG00000114757" "ENSSSAG00000052429"
"ENSSSAG00000052446_Ssal_ENSSSAG00000054114_Ssal" 0.375369324393624 "ENSSSAG00000052446" "ENSSSAG00000054114"
"ENSSSAG00000052501_Ssal_ENSSSAG00000069138_Ssal" 0.133255937024781 "ENSSSAG00000069138" "ENSSSAG00000052501"
"ENSSSAG00000052533_Ssal_ENSSSAG00000077819_Ssal" 0.492376705565166 "ENSSSAG00000077819" "ENSSSAG00000052533"
"ENSSSAG00000052616_Ssal_ENSSSAG00000074317_Ssal" 0.40481210035799 "ENSSSAG00000052616" "ENSSSAG00000074317"
"ENSSSAG00000052625_Ssal_ENSSSAG00000113612_Ssal" 0.26166494084908 "ENSSSAG00000113612" "ENSSSAG00000052625"
"ENSSSAG00000052670_Ssal_ENSSSAG00000073512_Ssal" 0.252273018546734 "ENSSSAG00000073512" "ENSSSAG00000052670"
"ENSSSAG00000052693_Ssal_ENSSSAG00000053756_Ssal" 0.572535996951669 "ENSSSAG00000052693" "ENSSSAG00000053756"
"ENSSSAG00000052747_Ssal_ENSSSAG00000079196_Ssal" 0.569770467932508 "ENSSSAG00000052747" "ENSSSAG00000079196"
"ENSSSAG00000052811_Ssal_ENSSSAG00000075881_Ssal" 0.520263679648549 "ENSSSAG00000052811" "ENSSSAG00000075881"
"ENSSSAG00000052863_Ssal_ENSSSAG00000115773_Ssal" 0.608458171284041 "ENSSSAG00000052863" "ENSSSAG00000115773"
"ENSSSAG00000052931_Ssal_ENSSSAG00000064790_Ssal" 0.537669651032825 "ENSSSAG00000052931" "ENSSSAG00000064790"
"ENSSSAG00000053007_Ssal_ENSSSAG00000116048_Ssal" 0.432276864220712 "ENSSSAG00000053007" "ENSSSAG00000116048"
"ENSSSAG00000053142_Ssal_ENSSSAG00000068157_Ssal" 0.665693934584542 "ENSSSAG00000053142" "ENSSSAG00000068157"
"ENSSSAG00000053164_Ssal_ENSSSAG00000079819_Ssal" 0.587178150887138 "ENSSSAG00000079819" "ENSSSAG00000053164"
"ENSSSAG00000053208_Ssal_ENSSSAG00000063091_Ssal" 0.330703523229475 "ENSSSAG00000063091" "ENSSSAG00000053208"
"ENSSSAG00000053389_Ssal_ENSSSAG00000065360_Ssal" 0.333002942368047 "ENSSSAG00000053389" "ENSSSAG00000065360"
"ENSSSAG00000053506_Ssal_ENSSSAG00000057295_Ssal" 0.615028405294125 "ENSSSAG00000057295" "ENSSSAG00000053506"
"ENSSSAG00000053555_Ssal_ENSSSAG00000063260_Ssal" 0.772151351129808 "ENSSSAG00000053555" "ENSSSAG00000063260"
"ENSSSAG00000053570_Ssal_ENSSSAG00000068884_Ssal" 0.660562977846376 "ENSSSAG00000053570" "ENSSSAG00000068884"
"ENSSSAG00000053650_Ssal_ENSSSAG00000069538_Ssal" 0.544974930027036 "ENSSSAG00000069538" "ENSSSAG00000053650"
"ENSSSAG00000053661_Ssal_ENSSSAG00000061334_Ssal" 0.310269896786171 "ENSSSAG00000053661" "ENSSSAG00000061334"
"ENSSSAG00000053698_Ssal_ENSSSAG00000063306_Ssal" 0.489286163271296 "ENSSSAG00000063306" "ENSSSAG00000053698"
"ENSSSAG00000053719_Ssal_ENSSSAG00000054003_Ssal" 0.7493630073108 "ENSSSAG00000053719" "ENSSSAG00000054003"
"ENSSSAG00000053727_Ssal_ENSSSAG00000063849_Ssal" 0.786199239662949 "ENSSSAG00000063849" "ENSSSAG00000053727"
"ENSSSAG00000053807_Ssal_ENSSSAG00000080138_Ssal" 0.725235732336651 "ENSSSAG00000053807" "ENSSSAG00000080138"
"ENSSSAG00000053808_Ssal_ENSSSAG00000067990_Ssal" 0.80743422432423 "ENSSSAG00000067990" "ENSSSAG00000053808"
"ENSSSAG00000053809_Ssal_ENSSSAG00000076783_Ssal" 0.810554745680571 "ENSSSAG00000053809" "ENSSSAG00000076783"
"ENSSSAG00000053811_Ssal_ENSSSAG00000081427_Ssal" 0.596682434906142 "ENSSSAG00000081427" "ENSSSAG00000053811"
"ENSSSAG00000053838_Ssal_ENSSSAG00000063999_Ssal" 0.598441338425494 "ENSSSAG00000053838" "ENSSSAG00000063999"
"ENSSSAG00000053860_Ssal_ENSSSAG00000113405_Ssal" 0.104312417294864 "ENSSSAG00000113405" "ENSSSAG00000053860"
"ENSSSAG00000053868_Ssal_ENSSSAG00000057392_Ssal" -0.112782707093976 "ENSSSAG00000057392" "ENSSSAG00000053868"
"ENSSSAG00000053876_Ssal_ENSSSAG00000062983_Ssal" 0.626153979071441 "ENSSSAG00000053876" "ENSSSAG00000062983"
"ENSSSAG00000053885_Ssal_ENSSSAG00000067924_Ssal" 0.779789559307178 "ENSSSAG00000067924" "ENSSSAG00000053885"
"ENSSSAG00000053896_Ssal_ENSSSAG00000067800_Ssal" 0.720545771920013 "ENSSSAG00000053896" "ENSSSAG00000067800"
"ENSSSAG00000053999_Ssal_ENSSSAG00000075025_Ssal" 0.443143784828475 "ENSSSAG00000075025" "ENSSSAG00000053999"
"ENSSSAG00000054016_Ssal_ENSSSAG00000074560_Ssal" 0.316734475990822 "ENSSSAG00000054016" "ENSSSAG00000074560"
"ENSSSAG00000054040_Ssal_ENSSSAG00000074592_Ssal" 0.228775078194288 "ENSSSAG00000074592" "ENSSSAG00000054040"
"ENSSSAG00000054154_Ssal_ENSSSAG00000077798_Ssal" 0.603658251892345 "ENSSSAG00000054154" "ENSSSAG00000077798"
"ENSSSAG00000054178_Ssal_ENSSSAG00000059987_Ssal" 0.277486529727825 "ENSSSAG00000059987" "ENSSSAG00000054178"
"ENSSSAG00000054265_Ssal_ENSSSAG00000081645_Ssal" 0.776215376225881 "ENSSSAG00000081645" "ENSSSAG00000054265"
"ENSSSAG00000054273_Ssal_ENSSSAG00000067844_Ssal" -0.0906173119167794 "ENSSSAG00000054273" "ENSSSAG00000067844"
"ENSSSAG00000054291_Ssal_ENSSSAG00000120413_Ssal" 0.274225539997123 "ENSSSAG00000054291" "ENSSSAG00000120413"
"ENSSSAG00000054292_Ssal_ENSSSAG00000078114_Ssal" 0.77283004945255 "ENSSSAG00000054292" "ENSSSAG00000078114"
"ENSSSAG00000054296_Ssal_ENSSSAG00000061743_Ssal" 0.508455478984358 "ENSSSAG00000061743" "ENSSSAG00000054296"
"ENSSSAG00000054313_Ssal_ENSSSAG00000080039_Ssal" 0.24008881861855 "ENSSSAG00000054313" "ENSSSAG00000080039"
"ENSSSAG00000054316_Ssal_ENSSSAG00000078564_Ssal" -0.0320245290522891 "ENSSSAG00000054316" "ENSSSAG00000078564"
"ENSSSAG00000054369_Ssal_ENSSSAG00000078643_Ssal" 0.0884311457346154 "ENSSSAG00000054369" "ENSSSAG00000078643"
"ENSSSAG00000054381_Ssal_ENSSSAG00000078630_Ssal" 0.517061131862293 "ENSSSAG00000054381" "ENSSSAG00000078630"
"ENSSSAG00000054399_Ssal_ENSSSAG00000080584_Ssal" 0.669839140139037 "ENSSSAG00000054399" "ENSSSAG00000080584"
"ENSSSAG00000054422_Ssal_ENSSSAG00000117135_Ssal" 0.661105520194527 "ENSSSAG00000117135" "ENSSSAG00000054422"
"ENSSSAG00000054647_Ssal_ENSSSAG00000069326_Ssal" 0.619709214696051 "ENSSSAG00000054647" "ENSSSAG00000069326"
"ENSSSAG00000054660_Ssal_ENSSSAG00000068032_Ssal" -0.126626389637501 "ENSSSAG00000068032" "ENSSSAG00000054660"
"ENSSSAG00000054668_Ssal_ENSSSAG00000071924_Ssal" 0.22005188062422 "ENSSSAG00000071924" "ENSSSAG00000054668"
"ENSSSAG00000054684_Ssal_ENSSSAG00000080590_Ssal" 0.565446815040588 "ENSSSAG00000080590" "ENSSSAG00000054684"
"ENSSSAG00000054720_Ssal_ENSSSAG00000055265_Ssal" 0.796704607491233 "ENSSSAG00000055265" "ENSSSAG00000054720"
"ENSSSAG00000054721_Ssal_ENSSSAG00000066471_Ssal" 0.869654874898414 "ENSSSAG00000066471" "ENSSSAG00000054721"
"ENSSSAG00000054760_Ssal_ENSSSAG00000066249_Ssal" 0.66793787798945 "ENSSSAG00000054760" "ENSSSAG00000066249"
"ENSSSAG00000054776_Ssal_ENSSSAG00000081591_Ssal" -0.197544112789752 "ENSSSAG00000081591" "ENSSSAG00000054776"
"ENSSSAG00000054816_Ssal_ENSSSAG00000070598_Ssal" 0.260755174316317 "ENSSSAG00000070598" "ENSSSAG00000054816"
"ENSSSAG00000054874_Ssal_ENSSSAG00000056458_Ssal" 0.709912155393662 "ENSSSAG00000056458" "ENSSSAG00000054874"
"ENSSSAG00000054933_Ssal_ENSSSAG00000078327_Ssal" 0.199599116018872 "ENSSSAG00000054933" "ENSSSAG00000078327"
"ENSSSAG00000054944_Ssal_ENSSSAG00000072438_Ssal" 0.77870266737348 "ENSSSAG00000054944" "ENSSSAG00000072438"
"ENSSSAG00000055005_Ssal_ENSSSAG00000074144_Ssal" 0.767557563435747 "ENSSSAG00000074144" "ENSSSAG00000055005"
"ENSSSAG00000055010_Ssal_ENSSSAG00000081573_Ssal" 0.775804407214637 "ENSSSAG00000081573" "ENSSSAG00000055010"
"ENSSSAG00000055015_Ssal_ENSSSAG00000065923_Ssal" -0.357349691026343 "ENSSSAG00000055015" "ENSSSAG00000065923"
"ENSSSAG00000055127_Ssal_ENSSSAG00000068006_Ssal" 0.730904078172376 "ENSSSAG00000068006" "ENSSSAG00000055127"
"ENSSSAG00000055128_Ssal_ENSSSAG00000072219_Ssal" 0.275207554962305 "ENSSSAG00000055128" "ENSSSAG00000072219"
"ENSSSAG00000055209_Ssal_ENSSSAG00000074337_Ssal" 0.198286158050091 "ENSSSAG00000055209" "ENSSSAG00000074337"
"ENSSSAG00000055319_Ssal_ENSSSAG00000055800_Ssal" 0.569503562778929 "ENSSSAG00000055800" "ENSSSAG00000055319"
"ENSSSAG00000055328_Ssal_ENSSSAG00000073100_Ssal" 0.170898782321362 "ENSSSAG00000073100" "ENSSSAG00000055328"
"ENSSSAG00000055344_Ssal_ENSSSAG00000071441_Ssal" 0.727490734086078 "ENSSSAG00000071441" "ENSSSAG00000055344"
"ENSSSAG00000055379_Ssal_ENSSSAG00000074618_Ssal" 0.27977641359054 "ENSSSAG00000074618" "ENSSSAG00000055379"
"ENSSSAG00000055393_Ssal_ENSSSAG00000072368_Ssal" 0.731045220185858 "ENSSSAG00000055393" "ENSSSAG00000072368"
"ENSSSAG00000055421_Ssal_ENSSSAG00000066992_Ssal" 0.446543002951646 "ENSSSAG00000055421" "ENSSSAG00000066992"
