"ID" "spearman_coeff" "gene1" "gene2"
"ENSSSAG00000041515_Ssal_ENSSSAG00000076465_Ssal" 0.267952014248582 "ENSSSAG00000076465" "ENSSSAG00000041515"
"ENSSSAG00000041529_Ssal_ENSSSAG00000119457_Ssal" 0.266533897648054 "ENSSSAG00000119457" "ENSSSAG00000041529"
"ENSSSAG00000041564_Ssal_ENSSSAG00000079636_Ssal" 0.855162568689292 "ENSSSAG00000079636" "ENSSSAG00000041564"
"ENSSSAG00000041571_Ssal_ENSSSAG00000092859_Ssal" 0.780718361458203 "ENSSSAG00000041571" "ENSSSAG00000092859"
"ENSSSAG00000041575_Ssal_ENSSSAG00000046006_Ssal" 0.731693203040032 "ENSSSAG00000046006" "ENSSSAG00000041575"
"ENSSSAG00000041585_Ssal_ENSSSAG00000042677_Ssal" 0.67172473384795 "ENSSSAG00000041585" "ENSSSAG00000042677"
"ENSSSAG00000041689_Ssal_ENSSSAG00000057265_Ssal" 0.284259094296149 "ENSSSAG00000057265" "ENSSSAG00000041689"
"ENSSSAG00000041706_Ssal_ENSSSAG00000063857_Ssal" 0.594009629025783 "ENSSSAG00000041706" "ENSSSAG00000063857"
"ENSSSAG00000041743_Ssal_ENSSSAG00000111385_Ssal" 0.838314473587447 "ENSSSAG00000041743" "ENSSSAG00000111385"
"ENSSSAG00000041754_Ssal_ENSSSAG00000078466_Ssal" 0.560631124411876 "ENSSSAG00000041754" "ENSSSAG00000078466"
"ENSSSAG00000041756_Ssal_ENSSSAG00000117049_Ssal" 0.599507905995087 "ENSSSAG00000041756" "ENSSSAG00000117049"
"ENSSSAG00000041757_Ssal_ENSSSAG00000074583_Ssal" 0.597771660153687 "ENSSSAG00000041757" "ENSSSAG00000074583"
"ENSSSAG00000041839_Ssal_ENSSSAG00000064948_Ssal" 0.42101248013876 "ENSSSAG00000064948" "ENSSSAG00000041839"
"ENSSSAG00000041934_Ssal_ENSSSAG00000098965_Ssal" 0.837669903006618 "ENSSSAG00000041934" "ENSSSAG00000098965"
"ENSSSAG00000042015_Ssal_ENSSSAG00000054521_Ssal" 0.399340747226267 "ENSSSAG00000042015" "ENSSSAG00000054521"
"ENSSSAG00000042053_Ssal_ENSSSAG00000101518_Ssal" 0.20071078566423 "ENSSSAG00000042053" "ENSSSAG00000101518"
"ENSSSAG00000042194_Ssal_ENSSSAG00000069032_Ssal" 0.898753211830228 "ENSSSAG00000069032" "ENSSSAG00000042194"
"ENSSSAG00000042241_Ssal_ENSSSAG00000054285_Ssal" 0.661484671399048 "ENSSSAG00000042241" "ENSSSAG00000054285"
"ENSSSAG00000042243_Ssal_ENSSSAG00000073691_Ssal" 0.928255870284245 "ENSSSAG00000073691" "ENSSSAG00000042243"
"ENSSSAG00000042291_Ssal_ENSSSAG00000063620_Ssal" 0.403263733582227 "ENSSSAG00000042291" "ENSSSAG00000063620"
"ENSSSAG00000042343_Ssal_ENSSSAG00000098033_Ssal" 0.565468695521928 "ENSSSAG00000098033" "ENSSSAG00000042343"
"ENSSSAG00000042399_Ssal_ENSSSAG00000084530_Ssal" 0.72384426001857 "ENSSSAG00000042399" "ENSSSAG00000084530"
"ENSSSAG00000042440_Ssal_ENSSSAG00000115363_Ssal" 0.668430043595165 "ENSSSAG00000115363" "ENSSSAG00000042440"
"ENSSSAG00000042491_Ssal_ENSSSAG00000080288_Ssal" 0.607667220792008 "ENSSSAG00000080288" "ENSSSAG00000042491"
"ENSSSAG00000042542_Ssal_ENSSSAG00000057996_Ssal" 0.798250892681501 "ENSSSAG00000042542" "ENSSSAG00000057996"
"ENSSSAG00000042751_Ssal_ENSSSAG00000117050_Ssal" 0.326199429075148 "ENSSSAG00000117050" "ENSSSAG00000042751"
"ENSSSAG00000042831_Ssal_ENSSSAG00000078245_Ssal" 0.719251022407247 "ENSSSAG00000042831" "ENSSSAG00000078245"
"ENSSSAG00000042879_Ssal_ENSSSAG00000054459_Ssal" 0.276334787016468 "ENSSSAG00000042879" "ENSSSAG00000054459"
"ENSSSAG00000042897_Ssal_ENSSSAG00000068970_Ssal" 0.686763364436898 "ENSSSAG00000068970" "ENSSSAG00000042897"
"ENSSSAG00000043065_Ssal_ENSSSAG00000108191_Ssal" 0.159853447569562 "ENSSSAG00000108191" "ENSSSAG00000043065"
"ENSSSAG00000043091_Ssal_ENSSSAG00000079626_Ssal" 0.683227687264184 "ENSSSAG00000079626" "ENSSSAG00000043091"
"ENSSSAG00000043094_Ssal_ENSSSAG00000096786_Ssal" 0.852634506366216 "ENSSSAG00000096786" "ENSSSAG00000043094"
"ENSSSAG00000043113_Ssal_ENSSSAG00000121877_Ssal" 0.489578311408545 "ENSSSAG00000121877" "ENSSSAG00000043113"
"ENSSSAG00000043163_Ssal_ENSSSAG00000061783_Ssal" 0.776192091908349 "ENSSSAG00000043163" "ENSSSAG00000061783"
"ENSSSAG00000043168_Ssal_ENSSSAG00000071732_Ssal" 0.325619306326331 "ENSSSAG00000071732" "ENSSSAG00000043168"
"ENSSSAG00000043209_Ssal_ENSSSAG00000052091_Ssal" 0.875682914873834 "ENSSSAG00000052091" "ENSSSAG00000043209"
"ENSSSAG00000043255_Ssal_ENSSSAG00000075433_Ssal" 0.79727619794234 "ENSSSAG00000075433" "ENSSSAG00000043255"
"ENSSSAG00000043397_Ssal_ENSSSAG00000067559_Ssal" 0.720648812747898 "ENSSSAG00000067559" "ENSSSAG00000043397"
"ENSSSAG00000043446_Ssal_ENSSSAG00000067081_Ssal" 0.370412932784966 "ENSSSAG00000043446" "ENSSSAG00000067081"
"ENSSSAG00000043546_Ssal_ENSSSAG00000075414_Ssal" 0.383177017508984 "ENSSSAG00000043546" "ENSSSAG00000075414"
"ENSSSAG00000043566_Ssal_ENSSSAG00000095708_Ssal" -0.0563480887677896 "ENSSSAG00000095708" "ENSSSAG00000043566"
"ENSSSAG00000043645_Ssal_ENSSSAG00000054368_Ssal" 0.228539505705243 "ENSSSAG00000043645" "ENSSSAG00000054368"
"ENSSSAG00000043682_Ssal_ENSSSAG00000057415_Ssal" 0.85788172333156 "ENSSSAG00000043682" "ENSSSAG00000057415"
"ENSSSAG00000043747_Ssal_ENSSSAG00000082628_Ssal" 0.706972801924321 "ENSSSAG00000082628" "ENSSSAG00000043747"
"ENSSSAG00000043756_Ssal_ENSSSAG00000056947_Ssal" 0.731224128795458 "ENSSSAG00000043756" "ENSSSAG00000056947"
"ENSSSAG00000043938_Ssal_ENSSSAG00000045173_Ssal" 0.911152177802796 "ENSSSAG00000043938" "ENSSSAG00000045173"
"ENSSSAG00000043968_Ssal_ENSSSAG00000061216_Ssal" 0.286846048141068 "ENSSSAG00000043968" "ENSSSAG00000061216"
"ENSSSAG00000044010_Ssal_ENSSSAG00000054475_Ssal" 0.745818934095418 "ENSSSAG00000054475" "ENSSSAG00000044010"
"ENSSSAG00000044014_Ssal_ENSSSAG00000117770_Ssal" 0.55526474273068 "ENSSSAG00000044014" "ENSSSAG00000117770"
"ENSSSAG00000044118_Ssal_ENSSSAG00000104873_Ssal" 0.573391874968332 "ENSSSAG00000104873" "ENSSSAG00000044118"
"ENSSSAG00000044169_Ssal_ENSSSAG00000068161_Ssal" 0.589451012634997 "ENSSSAG00000068161" "ENSSSAG00000044169"
"ENSSSAG00000044188_Ssal_ENSSSAG00000067926_Ssal" 0.808591614652452 "ENSSSAG00000044188" "ENSSSAG00000067926"
"ENSSSAG00000044210_Ssal_ENSSSAG00000045985_Ssal" 0.641035503461041 "ENSSSAG00000044210" "ENSSSAG00000045985"
"ENSSSAG00000044239_Ssal_ENSSSAG00000058475_Ssal" 0.340260783479182 "ENSSSAG00000044239" "ENSSSAG00000058475"
"ENSSSAG00000044313_Ssal_ENSSSAG00000055926_Ssal" 0.585496016271914 "ENSSSAG00000044313" "ENSSSAG00000055926"
"ENSSSAG00000044443_Ssal_ENSSSAG00000063603_Ssal" 0.708107682465324 "ENSSSAG00000063603" "ENSSSAG00000044443"
"ENSSSAG00000044597_Ssal_ENSSSAG00000074924_Ssal" 0.734589151140148 "ENSSSAG00000074924" "ENSSSAG00000044597"
"ENSSSAG00000044601_Ssal_ENSSSAG00000053553_Ssal" 0.183229772848412 "ENSSSAG00000053553" "ENSSSAG00000044601"
"ENSSSAG00000044615_Ssal_ENSSSAG00000076862_Ssal" 0.866803394129056 "ENSSSAG00000044615" "ENSSSAG00000076862"
"ENSSSAG00000044622_Ssal_ENSSSAG00000068917_Ssal" 0.931131664752185 "ENSSSAG00000044622" "ENSSSAG00000068917"
"ENSSSAG00000044688_Ssal_ENSSSAG00000066543_Ssal" 0.387746131715254 "ENSSSAG00000066543" "ENSSSAG00000044688"
"ENSSSAG00000044712_Ssal_ENSSSAG00000051955_Ssal" 0.257679168558164 "ENSSSAG00000044712" "ENSSSAG00000051955"
"ENSSSAG00000044820_Ssal_ENSSSAG00000079782_Ssal" 0.873283629733041 "ENSSSAG00000044820" "ENSSSAG00000079782"
"ENSSSAG00000044834_Ssal_ENSSSAG00000076921_Ssal" 0.836257598314431 "ENSSSAG00000044834" "ENSSSAG00000076921"
"ENSSSAG00000044860_Ssal_ENSSSAG00000053889_Ssal" 0.694943902015455 "ENSSSAG00000044860" "ENSSSAG00000053889"
"ENSSSAG00000044871_Ssal_ENSSSAG00000108443_Ssal" 0.674677824636414 "ENSSSAG00000108443" "ENSSSAG00000044871"
"ENSSSAG00000044891_Ssal_ENSSSAG00000098390_Ssal" 0.901119829642058 "ENSSSAG00000044891" "ENSSSAG00000098390"
"ENSSSAG00000044909_Ssal_ENSSSAG00000113831_Ssal" 0.584147074057089 "ENSSSAG00000113831" "ENSSSAG00000044909"
"ENSSSAG00000044928_Ssal_ENSSSAG00000065097_Ssal" 0.881036161811807 "ENSSSAG00000065097" "ENSSSAG00000044928"
"ENSSSAG00000044963_Ssal_ENSSSAG00000087280_Ssal" 0.398513911909819 "ENSSSAG00000044963" "ENSSSAG00000087280"
"ENSSSAG00000045029_Ssal_ENSSSAG00000064995_Ssal" 0.560702293251075 "ENSSSAG00000064995" "ENSSSAG00000045029"
"ENSSSAG00000045121_Ssal_ENSSSAG00000079391_Ssal" 0.635645709372754 "ENSSSAG00000079391" "ENSSSAG00000045121"
"ENSSSAG00000045323_Ssal_ENSSSAG00000079283_Ssal" 0.670475344363254 "ENSSSAG00000045323" "ENSSSAG00000079283"
"ENSSSAG00000045396_Ssal_ENSSSAG00000066758_Ssal" 0.292174996894819 "ENSSSAG00000045396" "ENSSSAG00000066758"
"ENSSSAG00000045515_Ssal_ENSSSAG00000119105_Ssal" 0.645772670616311 "ENSSSAG00000045515" "ENSSSAG00000119105"
"ENSSSAG00000045517_Ssal_ENSSSAG00000071319_Ssal" 0.751693552886322 "ENSSSAG00000045517" "ENSSSAG00000071319"
"ENSSSAG00000045542_Ssal_ENSSSAG00000048059_Ssal" 0.363920833033774 "ENSSSAG00000048059" "ENSSSAG00000045542"
"ENSSSAG00000045556_Ssal_ENSSSAG00000076649_Ssal" 0.20300712285514 "ENSSSAG00000045556" "ENSSSAG00000076649"
"ENSSSAG00000045575_Ssal_ENSSSAG00000091598_Ssal" 0.581445739489422 "ENSSSAG00000091598" "ENSSSAG00000045575"
"ENSSSAG00000045610_Ssal_ENSSSAG00000073173_Ssal" 0.622065513404478 "ENSSSAG00000073173" "ENSSSAG00000045610"
"ENSSSAG00000045683_Ssal_ENSSSAG00000063229_Ssal" 0.870437629677604 "ENSSSAG00000063229" "ENSSSAG00000045683"
"ENSSSAG00000045696_Ssal_ENSSSAG00000078958_Ssal" 0.406622429448346 "ENSSSAG00000045696" "ENSSSAG00000078958"
"ENSSSAG00000045720_Ssal_ENSSSAG00000118332_Ssal" 0.313551742830168 "ENSSSAG00000118332" "ENSSSAG00000045720"
"ENSSSAG00000045787_Ssal_ENSSSAG00000067657_Ssal" 0.595254380166088 "ENSSSAG00000067657" "ENSSSAG00000045787"
"ENSSSAG00000045815_Ssal_ENSSSAG00000117307_Ssal" 0.425935591792504 "ENSSSAG00000117307" "ENSSSAG00000045815"
"ENSSSAG00000045816_Ssal_ENSSSAG00000052975_Ssal" 0.107227518378072 "ENSSSAG00000052975" "ENSSSAG00000045816"
"ENSSSAG00000045944_Ssal_ENSSSAG00000117950_Ssal" 0.454288047904055 "ENSSSAG00000117950" "ENSSSAG00000045944"
"ENSSSAG00000046051_Ssal_ENSSSAG00000075425_Ssal" 0.837845059809675 "ENSSSAG00000046051" "ENSSSAG00000075425"
"ENSSSAG00000046071_Ssal_ENSSSAG00000100349_Ssal" 0.832360594527855 "ENSSSAG00000046071" "ENSSSAG00000100349"
"ENSSSAG00000046122_Ssal_ENSSSAG00000054783_Ssal" 0.4562635036032 "ENSSSAG00000054783" "ENSSSAG00000046122"
"ENSSSAG00000046181_Ssal_ENSSSAG00000066577_Ssal" 0.747001754835581 "ENSSSAG00000066577" "ENSSSAG00000046181"
"ENSSSAG00000046328_Ssal_ENSSSAG00000048382_Ssal" 0.617692773434514 "ENSSSAG00000048382" "ENSSSAG00000046328"
"ENSSSAG00000046394_Ssal_ENSSSAG00000055052_Ssal" 0.905876175539857 "ENSSSAG00000046394" "ENSSSAG00000055052"
"ENSSSAG00000046454_Ssal_ENSSSAG00000053891_Ssal" 0.627327107588755 "ENSSSAG00000046454" "ENSSSAG00000053891"
"ENSSSAG00000046464_Ssal_ENSSSAG00000047305_Ssal" 0.803960508400865 "ENSSSAG00000046464" "ENSSSAG00000047305"
"ENSSSAG00000046492_Ssal_ENSSSAG00000111735_Ssal" 0.625182740753076 "ENSSSAG00000046492" "ENSSSAG00000111735"
"ENSSSAG00000046494_Ssal_ENSSSAG00000072643_Ssal" 0.788627482667161 "ENSSSAG00000046494" "ENSSSAG00000072643"
"ENSSSAG00000046508_Ssal_ENSSSAG00000120722_Ssal" 0.441917330426371 "ENSSSAG00000046508" "ENSSSAG00000120722"
"ENSSSAG00000046644_Ssal_ENSSSAG00000109807_Ssal" 0.904274276431724 "ENSSSAG00000109807" "ENSSSAG00000046644"
"ENSSSAG00000046665_Ssal_ENSSSAG00000089964_Ssal" 0.59988529530376 "ENSSSAG00000089964" "ENSSSAG00000046665"
"ENSSSAG00000046679_Ssal_ENSSSAG00000054299_Ssal" 0.468799760799222 "ENSSSAG00000054299" "ENSSSAG00000046679"
"ENSSSAG00000046681_Ssal_ENSSSAG00000050808_Ssal" 0.104433125096287 "ENSSSAG00000046681" "ENSSSAG00000050808"
"ENSSSAG00000046701_Ssal_ENSSSAG00000050967_Ssal" 0.409543139433695 "ENSSSAG00000046701" "ENSSSAG00000050967"
"ENSSSAG00000046723_Ssal_ENSSSAG00000058719_Ssal" 0.769150030031203 "ENSSSAG00000046723" "ENSSSAG00000058719"
"ENSSSAG00000046756_Ssal_ENSSSAG00000069305_Ssal" 0.776400279202042 "ENSSSAG00000046756" "ENSSSAG00000069305"
"ENSSSAG00000046770_Ssal_ENSSSAG00000046941_Ssal" 0.802175696074123 "ENSSSAG00000046770" "ENSSSAG00000046941"
"ENSSSAG00000046791_Ssal_ENSSSAG00000058166_Ssal" 0.900984302973345 "ENSSSAG00000046791" "ENSSSAG00000058166"
"ENSSSAG00000046826_Ssal_ENSSSAG00000114713_Ssal" 0.683112997745052 "ENSSSAG00000046826" "ENSSSAG00000114713"
"ENSSSAG00000046831_Ssal_ENSSSAG00000092698_Ssal" 0.161490979936372 "ENSSSAG00000046831" "ENSSSAG00000092698"
"ENSSSAG00000046853_Ssal_ENSSSAG00000054125_Ssal" 0.740153277128519 "ENSSSAG00000054125" "ENSSSAG00000046853"
"ENSSSAG00000047107_Ssal_ENSSSAG00000106352_Ssal" 0.499118945530207 "ENSSSAG00000047107" "ENSSSAG00000106352"
"ENSSSAG00000047236_Ssal_ENSSSAG00000047433_Ssal" 0.924432288442189 "ENSSSAG00000047433" "ENSSSAG00000047236"
"ENSSSAG00000047321_Ssal_ENSSSAG00000047646_Ssal" 0.77070078257259 "ENSSSAG00000047321" "ENSSSAG00000047646"
"ENSSSAG00000047361_Ssal_ENSSSAG00000083798_Ssal" 0.330954642631359 "ENSSSAG00000047361" "ENSSSAG00000083798"
"ENSSSAG00000047451_Ssal_ENSSSAG00000073091_Ssal" 0.877168286517481 "ENSSSAG00000073091" "ENSSSAG00000047451"
"ENSSSAG00000047458_Ssal_ENSSSAG00000096991_Ssal" 0.245822968919413 "ENSSSAG00000047458" "ENSSSAG00000096991"
"ENSSSAG00000047939_Ssal_ENSSSAG00000069926_Ssal" 0.725982481520019 "ENSSSAG00000047939" "ENSSSAG00000069926"
"ENSSSAG00000048090_Ssal_ENSSSAG00000067415_Ssal" 0.866023198715797 "ENSSSAG00000067415" "ENSSSAG00000048090"
"ENSSSAG00000048127_Ssal_ENSSSAG00000071715_Ssal" 0.864729389656516 "ENSSSAG00000071715" "ENSSSAG00000048127"
"ENSSSAG00000048349_Ssal_ENSSSAG00000072092_Ssal" 0.604944456293234 "ENSSSAG00000072092" "ENSSSAG00000048349"
"ENSSSAG00000048469_Ssal_ENSSSAG00000070171_Ssal" 0.575688222462136 "ENSSSAG00000048469" "ENSSSAG00000070171"
"ENSSSAG00000048488_Ssal_ENSSSAG00000066244_Ssal" 0.544570399299018 "ENSSSAG00000066244" "ENSSSAG00000048488"
"ENSSSAG00000048529_Ssal_ENSSSAG00000063134_Ssal" 0.628072829521291 "ENSSSAG00000048529" "ENSSSAG00000063134"
"ENSSSAG00000048635_Ssal_ENSSSAG00000053963_Ssal" 0.482877801263348 "ENSSSAG00000053963" "ENSSSAG00000048635"
"ENSSSAG00000048649_Ssal_ENSSSAG00000057759_Ssal" 0.708163161055725 "ENSSSAG00000048649" "ENSSSAG00000057759"
"ENSSSAG00000048750_Ssal_ENSSSAG00000052371_Ssal" 0.688797410917256 "ENSSSAG00000048750" "ENSSSAG00000052371"
"ENSSSAG00000048774_Ssal_ENSSSAG00000061830_Ssal" 0.64665818443008 "ENSSSAG00000048774" "ENSSSAG00000061830"
"ENSSSAG00000048841_Ssal_ENSSSAG00000117720_Ssal" 0.786503833501478 "ENSSSAG00000117720" "ENSSSAG00000048841"
"ENSSSAG00000048956_Ssal_ENSSSAG00000048967_Ssal" 0.483405111182011 "ENSSSAG00000048956" "ENSSSAG00000048967"
"ENSSSAG00000049017_Ssal_ENSSSAG00000051574_Ssal" 0.706027431687533 "ENSSSAG00000051574" "ENSSSAG00000049017"
"ENSSSAG00000049377_Ssal_ENSSSAG00000065918_Ssal" 0.681244647622392 "ENSSSAG00000049377" "ENSSSAG00000065918"
"ENSSSAG00000049387_Ssal_ENSSSAG00000055343_Ssal" 0.780561151744041 "ENSSSAG00000049387" "ENSSSAG00000055343"
"ENSSSAG00000049502_Ssal_ENSSSAG00000088950_Ssal" 0.762130768390143 "ENSSSAG00000088950" "ENSSSAG00000049502"
"ENSSSAG00000049571_Ssal_ENSSSAG00000102224_Ssal" 0.318548528579987 "ENSSSAG00000049571" "ENSSSAG00000102224"
"ENSSSAG00000049686_Ssal_ENSSSAG00000055945_Ssal" 0.636001188382852 "ENSSSAG00000049686" "ENSSSAG00000055945"
"ENSSSAG00000049687_Ssal_ENSSSAG00000072902_Ssal" 0.854000793974251 "ENSSSAG00000072902" "ENSSSAG00000049687"
"ENSSSAG00000049836_Ssal_ENSSSAG00000111023_Ssal" 0.470958330273031 "ENSSSAG00000111023" "ENSSSAG00000049836"
"ENSSSAG00000049847_Ssal_ENSSSAG00000057703_Ssal" 0.700769959777269 "ENSSSAG00000057703" "ENSSSAG00000049847"
"ENSSSAG00000049853_Ssal_ENSSSAG00000083711_Ssal" 0.864368837726375 "ENSSSAG00000083711" "ENSSSAG00000049853"
"ENSSSAG00000049930_Ssal_ENSSSAG00000072783_Ssal" 0.66630613625271 "ENSSSAG00000072783" "ENSSSAG00000049930"
"ENSSSAG00000049955_Ssal_ENSSSAG00000090575_Ssal" 0.721079758186796 "ENSSSAG00000049955" "ENSSSAG00000090575"
"ENSSSAG00000050057_Ssal_ENSSSAG00000064105_Ssal" 0.139811605504213 "ENSSSAG00000050057" "ENSSSAG00000064105"
"ENSSSAG00000050085_Ssal_ENSSSAG00000056058_Ssal" 0.764127881748455 "ENSSSAG00000050085" "ENSSSAG00000056058"
"ENSSSAG00000050305_Ssal_ENSSSAG00000053662_Ssal" 0.533046033684727 "ENSSSAG00000053662" "ENSSSAG00000050305"
"ENSSSAG00000050819_Ssal_ENSSSAG00000053246_Ssal" 0.585370504382492 "ENSSSAG00000050819" "ENSSSAG00000053246"
"ENSSSAG00000050823_Ssal_ENSSSAG00000070936_Ssal" 0.41973221663274 "ENSSSAG00000070936" "ENSSSAG00000050823"
"ENSSSAG00000050902_Ssal_ENSSSAG00000069286_Ssal" 0.29668728052251 "ENSSSAG00000069286" "ENSSSAG00000050902"
"ENSSSAG00000051173_Ssal_ENSSSAG00000076419_Ssal" 0.126358287153644 "ENSSSAG00000076419" "ENSSSAG00000051173"
"ENSSSAG00000051184_Ssal_ENSSSAG00000068182_Ssal" 0.768012157115998 "ENSSSAG00000068182" "ENSSSAG00000051184"
"ENSSSAG00000051557_Ssal_ENSSSAG00000065672_Ssal" 0.269966780737626 "ENSSSAG00000051557" "ENSSSAG00000065672"
"ENSSSAG00000051572_Ssal_ENSSSAG00000067151_Ssal" 0.60922731532204 "ENSSSAG00000067151" "ENSSSAG00000051572"
"ENSSSAG00000051594_Ssal_ENSSSAG00000119602_Ssal" 0.774738911680833 "ENSSSAG00000119602" "ENSSSAG00000051594"
"ENSSSAG00000051679_Ssal_ENSSSAG00000060911_Ssal" -0.165539453428799 "ENSSSAG00000060911" "ENSSSAG00000051679"
"ENSSSAG00000051684_Ssal_ENSSSAG00000060448_Ssal" 0.582663526645477 "ENSSSAG00000060448" "ENSSSAG00000051684"
"ENSSSAG00000051743_Ssal_ENSSSAG00000114701_Ssal" 0.61833230956831 "ENSSSAG00000051743" "ENSSSAG00000114701"
"ENSSSAG00000051908_Ssal_ENSSSAG00000067707_Ssal" 0.515364285481385 "ENSSSAG00000051908" "ENSSSAG00000067707"
"ENSSSAG00000051920_Ssal_ENSSSAG00000071785_Ssal" 0.528928388500532 "ENSSSAG00000071785" "ENSSSAG00000051920"
"ENSSSAG00000051984_Ssal_ENSSSAG00000067561_Ssal" 0.812039036214976 "ENSSSAG00000067561" "ENSSSAG00000051984"
"ENSSSAG00000051985_Ssal_ENSSSAG00000078644_Ssal" 0.436021413810777 "ENSSSAG00000051985" "ENSSSAG00000078644"
"ENSSSAG00000052007_Ssal_ENSSSAG00000069593_Ssal" 0.952311087518416 "ENSSSAG00000052007" "ENSSSAG00000069593"
"ENSSSAG00000052054_Ssal_ENSSSAG00000069578_Ssal" 0.65973702194789 "ENSSSAG00000052054" "ENSSSAG00000069578"
"ENSSSAG00000052071_Ssal_ENSSSAG00000054396_Ssal" 0.855776001315411 "ENSSSAG00000052071" "ENSSSAG00000054396"
"ENSSSAG00000052075_Ssal_ENSSSAG00000107439_Ssal" -0.0473007101276599 "ENSSSAG00000107439" "ENSSSAG00000052075"
"ENSSSAG00000052132_Ssal_ENSSSAG00000070173_Ssal" 0.270286117832145 "ENSSSAG00000070173" "ENSSSAG00000052132"
"ENSSSAG00000052210_Ssal_ENSSSAG00000077716_Ssal" 0.433283116280126 "ENSSSAG00000052210" "ENSSSAG00000077716"
"ENSSSAG00000052237_Ssal_ENSSSAG00000067972_Ssal" 0.754936624258846 "ENSSSAG00000052237" "ENSSSAG00000067972"
"ENSSSAG00000052260_Ssal_ENSSSAG00000077750_Ssal" 0.36423526406663 "ENSSSAG00000077750" "ENSSSAG00000052260"
"ENSSSAG00000052289_Ssal_ENSSSAG00000080129_Ssal" 0.268734188131536 "ENSSSAG00000080129" "ENSSSAG00000052289"
"ENSSSAG00000052437_Ssal_ENSSSAG00000080051_Ssal" 0.767312041465914 "ENSSSAG00000080051" "ENSSSAG00000052437"
"ENSSSAG00000052644_Ssal_ENSSSAG00000108168_Ssal" 0.668060638430104 "ENSSSAG00000052644" "ENSSSAG00000108168"
"ENSSSAG00000052814_Ssal_ENSSSAG00000101004_Ssal" 0.779523621097028 "ENSSSAG00000052814" "ENSSSAG00000101004"
"ENSSSAG00000052815_Ssal_ENSSSAG00000075351_Ssal" -0.223244963734512 "ENSSSAG00000052815" "ENSSSAG00000075351"
"ENSSSAG00000052930_Ssal_ENSSSAG00000081206_Ssal" 0.623640536931844 "ENSSSAG00000052930" "ENSSSAG00000081206"
"ENSSSAG00000052992_Ssal_ENSSSAG00000108455_Ssal" 0.623389911831423 "ENSSSAG00000052992" "ENSSSAG00000108455"
"ENSSSAG00000053040_Ssal_ENSSSAG00000065006_Ssal" 0.328730013250237 "ENSSSAG00000053040" "ENSSSAG00000065006"
"ENSSSAG00000053050_Ssal_ENSSSAG00000065011_Ssal" 0.757963048835257 "ENSSSAG00000053050" "ENSSSAG00000065011"
"ENSSSAG00000053060_Ssal_ENSSSAG00000065018_Ssal" 0.463956119265626 "ENSSSAG00000053060" "ENSSSAG00000065018"
"ENSSSAG00000053084_Ssal_ENSSSAG00000063084_Ssal" 0.81605489193144 "ENSSSAG00000063084" "ENSSSAG00000053084"
"ENSSSAG00000053146_Ssal_ENSSSAG00000065214_Ssal" 0.55731371426536 "ENSSSAG00000053146" "ENSSSAG00000065214"
"ENSSSAG00000053184_Ssal_ENSSSAG00000065307_Ssal" 0.745745563484317 "ENSSSAG00000053184" "ENSSSAG00000065307"
"ENSSSAG00000053271_Ssal_ENSSSAG00000068124_Ssal" 0.486036642464343 "ENSSSAG00000053271" "ENSSSAG00000068124"
"ENSSSAG00000053320_Ssal_ENSSSAG00000074168_Ssal" 0.46927707628314 "ENSSSAG00000053320" "ENSSSAG00000074168"
"ENSSSAG00000053438_Ssal_ENSSSAG00000080561_Ssal" 0.681804116697336 "ENSSSAG00000053438" "ENSSSAG00000080561"
"ENSSSAG00000053452_Ssal_ENSSSAG00000108796_Ssal" 0.497577741160602 "ENSSSAG00000053452" "ENSSSAG00000108796"
"ENSSSAG00000053464_Ssal_ENSSSAG00000065328_Ssal" 0.410727446534515 "ENSSSAG00000065328" "ENSSSAG00000053464"
"ENSSSAG00000053509_Ssal_ENSSSAG00000077268_Ssal" 0.36198261303667 "ENSSSAG00000077268" "ENSSSAG00000053509"
"ENSSSAG00000053551_Ssal_ENSSSAG00000069572_Ssal" 0.113251265661195 "ENSSSAG00000053551" "ENSSSAG00000069572"
"ENSSSAG00000053600_Ssal_ENSSSAG00000069569_Ssal" 0.100570910040967 "ENSSSAG00000053600" "ENSSSAG00000069569"
"ENSSSAG00000053643_Ssal_ENSSSAG00000069445_Ssal" 0.816198314103818 "ENSSSAG00000069445" "ENSSSAG00000053643"
"ENSSSAG00000053674_Ssal_ENSSSAG00000110538_Ssal" 0.70779677308888 "ENSSSAG00000053674" "ENSSSAG00000110538"
"ENSSSAG00000053685_Ssal_ENSSSAG00000114784_Ssal" 0.778129698277834 "ENSSSAG00000114784" "ENSSSAG00000053685"
"ENSSSAG00000053700_Ssal_ENSSSAG00000064976_Ssal" 0.319824389773989 "ENSSSAG00000064976" "ENSSSAG00000053700"
"ENSSSAG00000053722_Ssal_ENSSSAG00000057413_Ssal" 0.681400860704878 "ENSSSAG00000053722" "ENSSSAG00000057413"
"ENSSSAG00000053726_Ssal_ENSSSAG00000111108_Ssal" 0.333920197960791 "ENSSSAG00000111108" "ENSSSAG00000053726"
"ENSSSAG00000053819_Ssal_ENSSSAG00000081423_Ssal" 0.903140417867979 "ENSSSAG00000053819" "ENSSSAG00000081423"
"ENSSSAG00000053832_Ssal_ENSSSAG00000063991_Ssal" 0.30006144203748 "ENSSSAG00000063991" "ENSSSAG00000053832"
